Comments,Unnamed: 1,Unnamed: 2,neg,neu,pos
"Make dua for our brothers and sisters of Palestine 
#FreePalestine 
#PrayForPalestine
#FreePalaestine 
#FreePalestine 
#WeStandWithPalestine 
#WeStandWithGaza",,,0.09086146205663681,0.6741225123405457,0.23501604795455933
Ayeza Khan responds to criticism over Palestine post #AyezaKhan #CelebrityNews #PrayforPalestine https://oyeyeah.com/celebrity/ayeza-khan-responds-to-criticism-over-palestine-post/â¦,,,0.09451799839735031,0.7869625687599182,0.11851947754621506
"Pray for palestine

#PrayForPalestine",,,0.09514887630939484,0.6768255233764648,0.22802555561065674
Ayeza Khan responds to criticism over Palestine post #AyezaKhan #CelebrityNews #PrayforPalestine https://oyeyeah.com/celebrity/ayeza-khan-responds-to-criticism-over-palestine-post/â¦,,,0.09451799839735031,0.7869625687599182,0.11851947754621506
"Pray for palestine

#PrayForPalestine",,,0.09514887630939484,0.6768255233764648,0.22802555561065674
"Let no one seduce you with vain thoughts; it is precisely these things that kindle the anger of God against rebellious men


#PalestineGenocide 
#PrayForPalestine",,,0.7525312900543213,0.23080101609230042,0.016667742282152176
"#AllahHuAkbar
#AllahHuAkbar
.
#FreePalaestine #PrayForPalestine #GazaUnderAttack #Gaza_Genocide 
@IMshamstrz",,,0.3947438895702362,0.5606483817100525,0.044607747346162796
"A victim of #Ä±sraelTerrorists.

#Palestine #PalestinianLivesMatter #prayforpalestine #gaza #Gazagenocide #IsrealPalestineconflict #PrayForPalestine #IsraelTerrorists #PalestineGenocide #PalestineWar #GazaHospital #IsraelAttack #GazaUnderAttack #GazaUnderSiege #CeasefireForGazaNOW",,,0.8295667767524719,0.15980775654315948,0.010625478811562061
"#Hezbollah's anti-ship #missiles, a little remedy for those pesky foreign #warships in the #Mediterranean
#PrayForPalestine #PalestineWillBeFree #Palestine ",,,0.3750540018081665,0.5650689005851746,0.05987706407904625
"Their mosques are being heated under the bombs, they're still not missing any prayers!

Our mosques are being cooled with fans and ACs, and we're still skipping all 5 prayers!
#JummahMubarak #PrayForPalestine",,,0.7059580683708191,0.2660593092441559,0.027982637286186218
"#FreePalaestine
#FreePalaestine 
#PrayForPalestine
@IMshamstrz",,,0.14820899069309235,0.7287585139274597,0.12303251773118973
#freepalestian ,,,0.1554691046476364,0.7514734268188477,0.09305739402770996
"#PrayForPalestine""",,,0.07298407703638077,0.739438533782959,0.18757745623588562
"The bombings near the Indonesian Hospital in Gaza are a tragic reminder of the devastating impact of war. Innocent lives lost, families shattered. 
And still Israel calls it self defence.
#CeasefireInGazaNOW #PrayForGaza 
 #PrayForPalestine #PeaceAndJustice
 #Gaza_Geniocideâ¦",,,0.9081540703773499,0.08607474714517593,0.0057713063433766365
"The whole of America and Europe should stand behind the Israelis, victory or martyrdom is the only way for us, #Abu_Ubaida

 #FreePalestine #PrayForPalestine #Gaza #Gaza_Genocide #GazaHolocaust #Loki #Bitcoin #BANGYEDAM #Ethereum #SaraAliKhan #goldprice #Bhakts #Omegle #Gaza",,,0.10798634588718414,0.6012290716171265,0.29078465700149536
"The sky of #Gaza is illuminated by flash #BOMBs dropped by the occupation #IsraelisaGenocidalState #IsraelTerrorists #FreePalestineNow 
#Prayforgaza
#PrayForPalestine 
#AlAqsaFlood 
#AlAqsaNeedsAyubi",,,0.619050920009613,0.34517553448677063,0.035773467272520065
"#AllahHuAkbar
You cannot defeat such a nation that never accepts defeat
#FreePalaestine #PrayForPalestine #GazaUnderAttack #Gaza_Genocide 
@IMshamstrz",,,0.6424387693405151,0.3323878347873688,0.025173375383019447
"#AllahHuAkbar
Unbelievable confidence, bravery, daring - a grenade was thrown into the barrel of the tank, destroying it
#FreePalaestine #PrayForPalestine #GazaUnderAttack #Gaza_Genocide 
",,,0.7724878191947937,0.20402513444423676,0.023487035185098648
"We are minutes away from deathâ: Gazaâs al-Shifa Hospital under attack

#FreePalestineFromIsrael #PrayForPalestine",,,0.8757110834121704,0.11638191342353821,0.007907014340162277
"Stop Gaza genocide
#prayforPalestine
#freePalestine",,,0.5902549028396606,0.37672969698905945,0.033015426248311996
"More beautiful Zionist talk.
Would you like these people to live in your country?

#palestine #savepalestine #savegaza #palestina #palestinian #jerusalem #children #israel #alquds #bds #islam #alaqsa #prayforpalestine #gazastrip #turkey #savepalestina #savealaqsa #muslimâ¦",,,0.05963854491710663,0.49239611625671387,0.4479654133319855
Highlights from last nights debate: We must condemn the terrorist group of HAMAS! #usa #hamasterrorists #hamaspalestine #palestine #nikkihaley #gop #gopdebate #israel #prayforpalestine #prayforisrael,,,0.5761510133743286,0.3747360408306122,0.04911297932267189
"#AsslamuAllekum 
Do not say that our problems are big to Allah, but rather tell your problems that our Allah is very great, merciful, and generous. Insha'Allah, Allah will make everything better one day
#FreePalaestine #PrayForPalestine #GazaUnderAttack #Gaza_Genocide #Shams_T 
",,,0.034326739609241486,0.3337310552597046,0.6319422125816345
"Well said Rangers fan David

I hope many more Rangers fans speak out about the Genocide taking place in Gaza right now. 
#PrayForPalestine ",,,0.24320922791957855,0.5685450434684753,0.18824569880962372
"Let us join together in heartfelt prayers for the people of Palestine. May Allah protect them, grant them strength, and bring an end to the injustice they face. 
#PrayForPalestine #JummahMubarak #PeaceForPalestine #FreePalestine 
#FreePalaestine 
#FreePalestineâ¦",,,0.02376718446612358,0.4158592224121094,0.5603736042976379
"With 75 years under occupation. Palestine don't need peace, We want freedom.. 

#WestandwithPalestine #raiseVoiceForPalestine #FreePalestine #PrayForPalestine #PalestinianLivesMatter",,,0.3490600287914276,0.5482991337776184,0.10264077037572861
"Even Birds Know Israel Is Terrorist Nation.
Free Palestine 
Pray For Palestinian Peoples.

#Palestine #PalestineUnderAttack
  #Iran #PrayForPalestine
#IsraelTerorrist
#Hezbollah #Israel  #Lebanon
 #Hamas #Gaza
#SupportGaza #ÙÙØ³Ø·ÙÙ #Lebanonnews #Gaza  #AlAqsaFloodOperat",,,0.6205331683158875,0.3533572256565094,0.026109609752893448
"Gazaâs two biggest hospitals cease operations as WHO warns of rising deaths

#FreePalestineFromIsrael #PrayForPalestine",,,0.6435874700546265,0.3338055908679962,0.022606948390603065
"Philippine human rights campaigner granted bail

#FreePalestineFromIsrael #PrayForPalestine",,,0.1426103562116623,0.7306627035140991,0.1267269402742386
"Palestine girl's appeal. 
#Palestine 
#PrayForPalestine #StopTheWarNow",,,0.22344985604286194,0.6520853042602539,0.12446482479572296
"I have concerns abt AI regarding
#palestine Q. 
#GazaHolocaust #freepalestine #istandwithpalestine #freepalestine#istandwithpalestine #palestinewillbefree #palestineunderattack #prayforpalestine #gazaunderattack #gazapalestine #freegaza #Ø·ÙÙØ§Ù_Ø§ÙØ§ÙØµ
""10,000 Palestinians""",,,0.6710607409477234,0.3134627342224121,0.015476572327315807
"We keep that winning feeling ! 
Letâs continue the good work

#FreePalestineFromIsrael #PrayForPalestine",,,0.01978757232427597,0.24459730088710785,0.7356151342391968
"American nurse talks about her experience in Gaza. 

#palestine #savepalestine #savegaza #palestina #palestinian #jerusalem #children #israel #alquds #bds #islam #alaqsa #prayforpalestine #gazastrip #turkey #savepalestina #savealaqsa #muslim #humanrights #apartheid 
#gazaâ¦",,,0.25264933705329895,0.6850112080574036,0.06233951821923256
" Over 100 Congressional staffers unite in a powerful walkout at the US Capitol, demanding a ceasefire in Gaza. Their call for peace echoes across the nation.  #CeasefireNow #PeacefulResolution #UnitedForPeace 
 #PrayForPalestine #PeaceAndJustice
 #Gaza_Geniocideâ¦",,,0.035806845873594284,0.5328690409660339,0.4313240945339203
"Turkish women condemn Israel in sit-in protest for Palestine

#FreePalestineFromIsrael #PrayForPalestine #PrayForGhaza #PrayForPeace",,,0.45661649107933044,0.5094444155693054,0.03393905982375145
"United in solidarity, sending prayers for the safety and well-being of the people of Palestine.  #StandWithPalestine #PrayForPalestine
#FreePalaestine 
#FreePalestine 
#WeStandWithPalestine 
#WeStandWithGaza",,,0.01972058229148388,0.4037775695323944,0.5765018463134766
"Exclusive: Chinese Submarine, Warships In Karachi - What It Means For India

#FreePalestineFromIsrael #PrayForPalestine #PrayForGhaza #PrayForPeace",,,0.2524312734603882,0.697220504283905,0.05034817010164261
"Health assistance and medical supplies for Palestine, Alhamdulillah, have been distributed on Thursday, November 9, 2023. This aid was given to the Syuhada Jabaliya Health Center in North Gaza in the form of 1 unit of health aid and 30 medical supply packages. #prayforpalestine",,,0.020132897421717644,0.87326580286026,0.10660133510828018
Injustice crime   no matter how high it may rise  remember that in the court of Allah  there is only justice., crime,,0.20633821189403534,0.7126283645629883,0.08103343844413757
"#FreePalaestine #PrayForPalestine #GazaUnderAttack #Gaza_Genocide""",,,0.5737245082855225,0.390200138092041,0.036075327545404434
"Russia-Ukraine war live: Germany to âmassively expandâ support for Ukraine, foreign minister says

#FreePalestineFromIsrael #PrayForPalestine #PrayForGhaza #PrayForPeace",,,0.2104320377111435,0.7155817747116089,0.07398621737957001
"Explained like you are a five years old                                    Illustration by 

          #prayforpalestine #digitalart #illustration #humanity #humanrights #stayontherightsideofhistory",,,0.055449679493904114,0.6000537276268005,0.34449663758277893
"Powerful Tuesday Prayer
#FreePalestine 
#PrayForGhaza 
#PrayforPalestine",,,0.011413248255848885,0.3219076097011566,0.6666791439056396
" #StandWithPalestine   #EndViolence  
 We mourn the loss of many brothers and sisters to acts of terrorism. Together, let's strive for peace and justice. #PrayForPalestine #EndViolence 
`terrorists  Occupier `",,,0.5427914261817932,0.3936578035354614,0.06355075538158417
This is Reality.    #PrayForPalestine,,,0.2146041840314865,0.6268463134765625,0.1585494875907898
"Let's continue to keep Palestine in our thoughts and prayers. May peace, justice, and comfort find their way to the resilient people of Palestine.  #PrayForPalestine",,,0.009482882916927338,0.2506083548069,0.739908754825592
"South Africa stand with Palestine  

#PrayForPalestine #FreePalestineFromIsrael #IsraelisATerorristState 
#Ø·ÙÙØ§Ù_Ø§ÙØ£ÙØµÙ",,,0.2314518839120865,0.6741509437561035,0.09439718723297119
"Indeed Almighty Allah! Will help you and reward you more than these hardships.
#ArmiesToAqsa
#PrayforPalestine 
#Gaza #Gaza #Gaza_Genocide #GazaHolocaust #Ø£Ø¨ÙØ¹Ø¨ÙØ¯Ø© #IsraelisaGenocidalState #PalestinianLivesMatter",,,0.12428397685289383,0.5004859566688538,0.3752301335334778
"Did something similar but because she was proudly transphobic. It hurts at first, but then you realize how relieved you'll feel not having someone so hateful in your circle. Anyways #PrayForPalestine ",,,0.5996559262275696,0.31887415051460266,0.08146990835666656
"London, throughout Britain, and around the world, a historic day and protest

#FreePalaestine #PrayForPalestine #GazaUnderAttack #Gaza_Genocide 
@IMshamstrz",,,0.14998270571231842,0.6763702034950256,0.17364707589149475
" Heartbreaking to see the destruction in Palestine. Let's stand together and pray for peace, justice, and support for the affected. May Allah bring relief to those in need.  #PrayForPalestine #PeaceAndJustice
 #Gaza_Geniocide 
#CeasefireInGazaNOW 
#Survivor",,,0.2828536033630371,0.5581257939338684,0.1590205729007721
"A heartfelt prayer for the people of Palestine, especially the children of Gaza. May they find peace, solace, and relief from their suffering.  #PrayForPalestine #ChildrenOfGaza #HopeForPeace",,,0.015450541861355305,0.2436099499464035,0.7409395575523376
"""Selective humanity""  you're doing the same thing the western world is doing with Ukraine and Palestine. Do not disregard a nations crisis because of another. 
#PrayforPalestine 
#PrayforSudan
#Prayforcongo",,,0.6826712489128113,0.2959318161010742,0.02139684557914734
"Listening to this 

#FreePalaestin #FreePalaestine #FreePalestineFormZionist #PrayForGaza #PrayForPalestine",,,0.13613073527812958,0.695008397102356,0.16886085271835327
"Cursed be whatever happens after my death

#StopGazaGenocide 
#FreePalestine 
#PrayForPalestine",,,0.6882376670837402,0.28732991218566895,0.02443249709904194
"The killers of the she-camel of Prophet Saleh (peace be upon him) were only four people. The entire nation was punished because the rest committed the crime of remaining silent.

Insha'Allah, Israel will also soon face the consequences

#FreePalestineNow 
#PrayForPalestine",,,0.826554536819458,0.16423532366752625,0.009210092946887016
Plans genocide with his family #NetanyahuIsAwarCriminal psychopath  #PrayForPalestine ,,,0.8960716724395752,0.09737396985292435,0.00655441265553236
"The Israeli occupying forces launched an attack on the Qalandiya refugee camp north of Jerusalem, firing tear gas towards homes. #FreePalaestine #PrayForPalestine #GazaUnderAttack #Gaza_Genocide 
",,,0.8639096021652222,0.1299150437116623,0.0061753843910992146
"#AsslamuAllekum
In front of your strength, there are those righteous servants of Allah who have more faith in their Lord than in their strength. From today onwards, if anyone talks about trusting weapons, show them this picture. #FreePalaestine #PrayForPalestine #GazaUnderAttack #Gaza_Genocide #Shams_T 
",,,0.1619976907968521,0.6583037376403809,0.17969854176044464
#SavePalestine_FromZionism #PrayForGaza #PrayForPalestine #StandWithPalestine #PalestineWillBeFree,,,0.09089528769254684,0.6279255151748657,0.28117913007736206
"#AsslamuAllekum
And your Lord says", 'Call upon Me; I will respond to you.' Indeed, those who disdain My worship will enter Hell [rendered] contemptible. 40/60 #FreePalaestine #PrayForPalestine  #Gaza_Genocide #Shams_T ,0.04802005738019943,0.8472988605499268,0.10468108206987381
"@IMshamstrz""",,,0.143095925450325,0.7425913214683533,0.11431273072957993
This is Indonesia for PALESTINE #savepalestine #indonesiastandwithpalestine #palestinewillbefree #PrayForPalestine #palestinevictory,,,0.06334303319454193,0.5748074054718018,0.3618495762348175
Don't stop talking about PALESTINE #palestinegenocide #freepalestine #palestinewillbefree #prayforpalestine,,,0.5319454073905945,0.40947163105010986,0.058583006262779236
children never lie #FreePalestineFromIsrael #IsraelCuak #PrayForGaza #PrayForPalestine,,,0.312239408493042,0.584612250328064,0.10314837843179703
"I'm not anti-Semitic , I'm not racist , I'm not terrorist , but what's happening now in Gaza is GENOCIDE and I can't agree with something like that forever  !!! 

#StopGenocideInGaza 
#PrayForPalestine",,,0.8530645966529846,0.1323736608028412,0.014561784453690052
"Their tiny hearts, with heavy burdens, weigh, In the midst of chaos, they find their way.

#Palestine #Gaza #PrayForPalestine #Pakistan #Alkhidmat #DonateForPakistan",,,0.14240410923957825,0.7358896136283875,0.12170622497797012
"Estamos vendendo imagens constantes de necrotÃ©rio a cÃ©u aberto em Gaza!! O genocÃ­dio persiste e o governo de Israel parece nÃ£o deter o genocÃ­dio do povo Palestino.  #PrayForPalestine #StopGenocide""",,,0.3718850016593933,0.5622999668121338,0.0658150166273117
#gaza #PrayForPalestine #FreePalestine #FreePalestin #motaz_azaiza #GazaHolocaust #Gaza_Geniocide #Ø£Ø¨ÙØ¹Ø¨ÙØ¯Ø© #Ø§ÙØ§ØªØ­Ø§Ø¯_Ø§Ø¨ÙØ§ #Trending,,,0.4106232821941376,0.5414696335792542,0.047907087951898575
"God bless the people of Palestine.

This needs to stop. It's just NOT right.

#PrayForPalestine https://twitter.com/swilkinsonbc/status/1723828770459496540â¦",,,0.8293986320495605,0.1462797075510025,0.024321764707565308
"Only to Him we seek
Only Him who guides

#blessed
#PrayForPalestine
#FreePalestine",,,0.024547632783651352,0.382514625787735,0.5929377675056458
"Israel is a TERRORIST STATE 

#IsraelisATerorristState 

#FreePalaestine 
#FreeGazaNow 
#PrayForPalestine",,,0.8776340484619141,0.11440926045179367,0.007956678979098797
"""Is there a bigger dream than to want to go back to your home?""
Deep words from such a young mind.
May Allah Subhanahu Wa Ta'la grant them victory. 
#PrayForGaza #PrayForPalestine
#FreePalestine #BDS
",,,0.07437080889940262,0.4720388352870941,0.45359036326408386
"Words canât evenâ¦â¦â¦ 

#Palestine #PalestinianLivesMatter #prayforpalestine #gaza #Gazagenocide #IsrealPalestineconflict #PrayForPalestine #IsraelTerrorists #PalestineGenocide
#PalestineWar #GazaHospital #IsraelAttack #GazaUnderAttack #GazaUnderSiege #CeasefireForGazaNOW",,,0.7710714936256409,0.20820388197898865,0.020724616944789886
"Despite the prevalence of playing games, Palestinian children contend with dire circumstances and a constant battle for survival.

#Palestine #Gaza #PrayForPalestine #Pakistan",,,0.6864984631538391,0.29656386375427246,0.01693769358098507
"Jungkook Zionist
Boycott #Zionist 
STAND WITH PALESTINE
PRAY FOR PALESTINE
#PrayForPalestine
#FreePalestine 
#SaveChildren",,,0.4728032648563385,0.4700376093387604,0.05715906620025635
This video broke me tonight. We never know kan how our life could inspire/affect other people. Lagi2 kalau mmg kita pempengaruh. This is really really sad  #PrayForPalestine,,,0.922145664691925,0.0702374055981636,0.0076169101521372795
"Ironically, thatâs how this whole thing started, buddy..Zionist Jews coming into Palestine and using intimidation tactics to build an apartheid state #PrayForPalestine",,,0.8657568097114563,0.12710531055927277,0.007137805223464966
"Pakistan has not given Ukraine, which is at war with Russia, any weapons, and it has no intention of doing so.

#ukraine #palestine #PrayForPalestine #IsraeliCrimes #RussiaWar",,,0.7586916089057922,0.23249119520187378,0.008817215450108051
"Alkhidmat Foundation's Woman's Wing bringing hope to the people of  Gaza, one blanket bring children's smile light up their darkest days.

#Palestine #Gaza #PrayForPalestine #Pakistan #Alkhidmat",,,0.006884718779474497,0.2365923672914505,0.7565228939056396
"#ukraine #palestine #PrayForPalestine #IsraeliCrimes #RussiaWar""",,,0.5637603998184204,0.4084280729293823,0.02781151421368122
"Alkhidmat Foundation's Woman's Wing bringing hope to the people of  Gaza, one blanket bring children's smile light up their darkest days.

#Palestine #Gaza #PrayForPalestine #Pakistan #Alkhidmat",,,0.006884718779474497,0.2365923672914505,0.7565228939056396
The  is with Palestine. But some of our pretentious muslim brothers are acting weird #prayforPalestine,,,0.7630053162574768,0.21808397769927979,0.01891062594950199
"The Israeli economy is increasingly declining due to the war. What is the situation like?

#freepalestina #freepalestine #palestina #hamas #israel #prayforpalestine",,,0.7995102405548096,0.19026754796504974,0.010222136974334717
Sending prayers and hope for peace to the people of Gaza and Palestine.  #PrayForGaza #PrayForPalestine,,,0.016050590202212334,0.3893614709377289,0.5945879817008972
Hope the other leaders also wake up. #PrayForPalestine,,,0.08027972280979156,0.6241468191146851,0.2955734431743622
" 
These kids are being forced to grow up every second, they have to sleep with one eye open because tomorrow isnât promised, this isnât a burden anyone should face  The individuals that are doing this are they even human?#Palestine #PalestinianLivesMatter #PrayForPalestine",,,0.9332616329193115,0.06205710023641586,0.004681371618062258
" 

The zionists is not only having war with Palestine  but all over the world. Even if they win the war  the world will disown them forever. The world will never forgive and forget  #PrayForPalestine""",,,0.6411980390548706,0.3105987310409546,0.048203252255916595
"#PrayForPalestine 
#FreePalenstine",,,0.10612786561250687,0.6811487078666687,0.21272343397140503
"The Palestine children are sharing their thoughts with the Muslim world sitting in their houses in ruins by jews and trying to wake up Muslims.

#Palestine #Gaza #PrayForPalestine",,,0.7229921817779541,0.2623022198677063,0.014705664478242397
"Pray for palestine

#PrayForPalestine",,,0.09514887630939484,0.6768255233764648,0.22802555561065674
,,,0.0,0.0,0.0
"#Palestine #Gaza #PrayForPalestine""",,,0.125263050198555,0.7544181942939758,0.12031883746385574
"Pray for palestine

#PrayForPalestine",,,0.09514887630939484,0.6768255233764648,0.22802555561065674
"In this challenging situation, the Alkhidmat Foundation Woman Wing is distributing blankets to the people of Gaza.

#Palestine #Gaza #PrayForPalestine #Pakistan #Alkhidmat",,,0.07300525903701782,0.7672455906867981,0.15974916517734528
#FreePalestine #PrayForGaza #PrayForPalestine #IsraeliNewNazism,,,0.3251442313194275,0.5915613770484924,0.08329447358846664
"In this challenging situation, the Alkhidmat Foundation Woman Wing is distributing blankets to the people of Gaza.

#Palestine #Gaza #PrayForPalestine #Pakistan #Alkhidmat",,,0.07300525903701782,0.7672455906867981,0.15974916517734528
#FreePalestine #PrayForGaza #PrayForPalestine #IsraeliNewNazism,,,0.3251442313194275,0.5915613770484924,0.08329447358846664
It has arrived. While I cannot go out to the streets and raise my voice  I have decided to do whatever I can within my usual capacity  even if it's just a little #FreeGaza #FreePalaestine #PrayForGaza #PrayForPalestine,,,0.1274137943983078,0.6452776193618774,0.22730854153633118
"May Allah protect and save the people of PALESTINE and bring peace and justice to their land.

#PrayForPalestine
#FreePalestine",,,0.03404439985752106,0.47614285349845886,0.4898126721382141
#PrayForPalestine,,,0.08582007139921188,0.727867066860199,0.18631292879581451
"#FreePalestine""",,,0.18283802270889282,0.7101486325263977,0.10701341181993484
"Jungkook Zionist
fuck jungkook fuck jack harlow fuck jake kodish fuck scooter braun and fuck any and every zionist ignoring the plight of Palestinians 

Boycott #Zionist 
STAND WITH PALESTINE
PRAY FOR PALESTINE
#PrayForPalestine",,,0.9351721405982971,0.059454139322042465,0.005373704247176647
"May Allah protect and save the people of PALESTINE and bring peace and justice to their land.
#PrayForPalestine

#StandForPalestine #StandForJustice #FreePalestine",,,0.02800009772181511,0.45779743790626526,0.5142024159431458
"Jungkook Zionist
fuck jungkook fuck jack harlow fuck jake kodish fuck scooter braun and fuck any and every zionist ignoring the plight of Palestinians 

Boycott #Zionist 
STAND WITH PALESTINE
PRAY FOR PALESTINE
#PrayForPalestine",,,0.9351721405982971,0.059454139322042465,0.005373704247176647
"May Allah protect and save the people of PALESTINE and bring peace and justice to their land.
#PrayForPalestine

#StandForPalestine #StandForJustice #FreePalestine",,,0.02800009772181511,0.45779743790626526,0.5142024159431458
"how many more children have to ?!
**For what sin she was killed** surah Al-Takwir
 #IsraelCommitingGenocide
#IsraelcommitingWarcrimes
#FreePalestine #freegaza #boycottisrael #PrayForGaza #gazaunderattack #savegaza #prayforpalestine #freepalestine #freegaza #savethechildren",,,0.8372069597244263,0.15231293439865112,0.010480107739567757
"No words to explain this! This is heartbreaking! Cannot even say thoughts and prayers are with the  families of those who passed away because those remaining ones will be next in line to get caught to this genocide!  

Israelis are murderers!
This is genocide!

#PrayForPalestine",,,0.9687868356704712,0.028289305046200752,0.002923766151070595
"how many more children have to ?!
**For what sin she was killed** surah Al-Takwir
 #IsraelCommitingGenocide
#IsraelcommitingWarcrimes
#FreePalestine #freegaza #boycottisrael #PrayForGaza #gazaunderattack #savegaza #prayforpalestine #freepalestine #freegaza #savethechildren",,,0.8372069597244263,0.15231293439865112,0.010480107739567757
"No words to explain this! This is heartbreaking! Cannot even say thoughts and prayers are with the  families of those who passed away because those remaining ones will be next in line to get caught to this genocide!  

Israelis are murderers!
This is genocide!

#PrayForPalestine",,,0.9687868356704712,0.028289305046200752,0.002923766151070595
#PrayForPalestine #IsraelLaknatulloh,,,0.25407326221466064,0.6765313148498535,0.06939537823200226
"we are all Palestinians
we are all GAZA",,,0.6663322448730469,0.3175322413444519,0.016135476529598236
we are all Palestinians,,,0.5531482100486755,0.42810776829719543,0.018743982538580894
Fuck Palestine ,,,0.9233150482177734,0.06619884818792343,0.010486103594303131
They are Stand with humanity respect for US ,,,0.054641950875520706,0.5304136872291565,0.4149443805217743
"The average IQ in Gaza is 67.9 and 30% of the marriages are between first cousins. 

Forrest Gump had an IQ of 75, for reference.",,,0.2550525367259979,0.6634712219238281,0.08147622644901276
"This donkey is working more for the oppressed Muslims of #Gaza than the rulers of the Islamic world.
#FreePalestine #OIC #hamas #GazaGeniocide",,,0.6966235637664795,0.27989017963409424,0.023486286401748657
Remove BJP, liberate yourself from the bulls...,,0.43410956859588623,0.5378969311714172,0.027993513271212578
"Texas, US - why not Iran ? why not in Iraq ? why not in any of 22 Arabic countries ??",,,0.4077928364276886,0.5795376896858215,0.012669502757489681
Free free. ,,,0.040906716138124466,0.4231978952884674,0.5358954071998596
Free Palestine  ,,,0.13992680609226227,0.6831188797950745,0.17695435881614685
#FreePalestine,,,0.24476589262485504,0.6537805795669556,0.10145355761051178
"Tidak mustahil orang2 kristian akan membunoh bangsa israel, kerana benci akan kekejaman bangsa ini.",,,0.22889497876167297,0.7359145283699036,0.03519052639603615
"Muslim are born to die 
Am I right",,,0.5918173789978027,0.39263051748275757,0.015552104450762272
those in Spain towards Palestine. and what are they doing?,,,0.18084658682346344,0.8003320693969727,0.018821358680725098
Respect  ,,,0.01661726087331772,0.35449209809303284,0.6288906335830688
#BidenDemocrats,,,0.30768918991088867,0.645454466342926,0.0468563511967659
ISRAEL ESTADO TERRORISTA,,,0.47006893157958984,0.5052331686019897,0.02469790168106556
The land was Jewish before Muslims conquered it in 611 .... there was no such thing called Palestine.....  The history didn't start in 1947 ....,,,0.451936811208725,0.5160629153251648,0.032000236213207245
Respect  ,,,0.01661726087331772,0.35449209809303284,0.6288906335830688
#BidenDemocrats,,,0.30768918991088867,0.645454466342926,0.0468563511967659
ISRAEL ESTADO TERRORISTA,,,0.47006893157958984,0.5052331686019897,0.02469790168106556
"Our answer to October 7th will be conquest, deportation and Jewish settlement",,,0.4250936806201935,0.5594495534896851,0.015456758439540863
This is terrorism ,,,0.879294753074646,0.11220104992389679,0.008504263125360012
The West Bank has no Hamas BTW!,,,0.1788010597229004,0.6733953952789307,0.14780348539352417
"A country that asserts its power is waging war against women, children and common citizens, the rules of war are being broken every day, and the world is silent even as the world watches, humanity is collapsing in the world. STOP THE GENOCIDE
#FreePalestine #FreeGazaNow",,,0.9513375163078308,0.045466482639312744,0.0031959551852196455
"Letâs start a chain of âAllah is Sufficient for us, and He is the Best Disposer of affairs. for Palestine ",,,0.029198739677667618,0.4556232690811157,0.5151779651641846
#FreePalaestine ,,,0.12172749638557434,0.7410875558853149,0.13718490302562714
#FreePalestine ,,,0.18244189023971558,0.6801615953445435,0.13739646971225739
"#WeStandWithPalestine """,,,0.07405338436365128,0.721826434135437,0.2041202038526535
Ø­Ø³Ø¨ÙØ§ Ø§ÙÙÙ ÙÙØ¹Ù Ø§ÙÙÙÙÙ..,,,0.19140468537807465,0.7653483152389526,0.04324696213006973
The terrorist occupation forces continue their crimes with impunity because of the support from US and EU.,,,0.8221892714500427,0.16973498463630676,0.008075759746134281
Maybe they are Hamas members,,,0.42723548412323,0.5591304302215576,0.01363413780927658
"NEW: California governor Gavin Newsom admits the only reason Dem leaders cleaned up San Francisco was because world leaders were coming for APEC.

âFolks say: âoh, they're just cleaning up this place because all those fancy leaders are coming into town.ââ

âThatâs true becauseâ¦",,,0.21322549879550934,0.5450641512870789,0.24171030521392822
" there is no HAMAS here..""",,,0.29556354880332947,0.6436560750007629,0.06078033521771431
The most justified war,,,0.19254620373249054,0.6676722764968872,0.13978147506713867
More Pallywood?,,,0.06021161749958992,0.8861687183380127,0.05361967906355858
Is this Sanatan darm?,,,0.1057487279176712,0.8620200753211975,0.032231248915195465
Ayesha and prophet ,,,0.025479698553681374,0.8999451994895935,0.07457514852285385
Is it fake or not? That's terrible....,,,0.9423273205757141,0.05353480949997902,0.0041379863396286964
" RECAP #Israel #Palestine

1. Israeli Prime Minister Benjamin Netanyahu said that Israel would assume âoverall security responsibilityâ of the Gaza Strip for an indefinite period after its war with Hamas, the most public pushback against USâ¦",,,0.3797875642776489,0.588982880115509,0.03122953325510025
That looks a lot like Mexico,,,0.17271564900875092,0.7335450053215027,0.09373938292264938
"stop spreading lies 
Mexican police officer in a riot in 2020 in Guadalajara.",,,0.8085207939147949,0.18376567959785461,0.007713587488979101
Abe chutiye solder pe dekh kiska flag hai isi liye bolta hu pahle ja kari lao uske baad bakchodi karo per tum bhosdi wale ko to apne aage kuchh dikhta hu nahi #israelisrealterrist #hamasiasfighter,,,0.16288192570209503,0.8052847981452942,0.03183329105377197
Is this Sanatan darm?,,,0.1057487279176712,0.8620200753211975,0.032231248915195465
Ayesha and prophet ,,,0.025479698553681374,0.8999451994895935,0.07457514852285385
Is it fake or not? That's terrible....,,,0.9423273205757141,0.05353480949997902,0.0041379863396286964
" RECAP #Israel #Palestine (as of 07:00 GMT, 7 November)

1. Israeli Prime Minister Benjamin Netanyahu said that Israel would assume âoverall security responsibilityâ of the Gaza Strip for an indefinite period after its war with Hamas, the most public pushback against USâ¦",,,0.308781236410141,0.6560474634170532,0.0351712703704834
That looks a lot like Mexico,,,0.17271564900875092,0.7335450053215027,0.09373938292264938
